INSEE;lon;lat
39084;5.94;46.93
25619;6.27;46.71
25555;6.85;47.49
25512;6.74;47.16
25491;6.20;47.38
70441;5.98;47.47
39366;5.84;46.70
70096;6.80;47.58
70519;6.16;47.40
25235;5.80;47.21
25021;5.77;47.04
25060;6.27;46.96
25095;6.62;47.22
90033;7.00;47.51
25164;5.83;47.23
70405;6.10;47.50
39085;6.13;46.74
25249;6.31;47.38
70104;5.86;47.41
39554;5.91;46.82
25437;6.21;47.27
39109;5.73;46.61
25497;6.85;47.41
39108;5.99;46.77
25295;6.32;46.83
25061;6.77;47.32
70082;6.28;47.49
25578;6.33;47.16
90056;7.01;47.53
25120;6.16;47.05
25410;6.07;47.22
70222;5.86;47.47
25097;6.87;47.53
25502;5.83;47.15
70491;5.77;47.53
25349;6.50;47.16
39271;6.01;46.60
25434;6.15;47.10
25089;6.40;47.23
39315;5.84;46.95
25173;6.71;47.26
25419;6.41;47.48
25285;6.56;47.02
25433;6.75;47.27
25414;5.73;47.24
39147;5.86;46.87
25178;6.48;47.34
25463;6.76;47.39
25058;6.01;47.21
25379;5.85;47.06
25493;6.21;46.87
70493;6.05;47.40
25090;5.86;47.06
25458;6.90;47.30
25192;6.75;47.34
25525;6.30;46.81
39282;6.10;46.75
70057;5.71;47.29
25359;6.03;47.04
25377;6.38;47.43
70107;5.98;47.34
25510;5.80;47.28
90069;6.92;47.53
70255;5.86;47.55
25287;5.90;47.20
25025;6.40;47.05
25198;6.67;47.54
39187;6.07;46.84
70334;5.77;47.30
39540;5.87;46.83
25440;6.30;47.00
39070;5.96;46.73
25227;6.33;47.13
25210;6.69;47.53
25426;6.76;47.35
25057;6.80;47.54
25129;6.11;47.08
25624;6.24;47.36
39019;5.78;46.95
25362;6.29;46.83
39364;5.84;46.79
25139;6.41;47.02
25443;5.94;47.10
25333;6.56;47.26
25366;6.77;47.26
25005;6.53;47.49
25496;6.47;47.36
25613;6.42;47.42
39149;5.74;47.06
25457;6.55;47.18
25351;6.68;47.17
90097;6.87;47.57
70253;5.89;47.46
25203;6.48;47.20
90014;7.01;47.55
70102;5.81;47.31
70243;6.24;47.49
70275;6.00;47.52
70579;6.76;47.55
70507;6.03;47.45
25381;5.97;47.29
39495;5.88;46.97
39425;5.81;46.88
39061;5.72;46.58
25411;6.58;47.06
25100;6.20;46.91
25361;6.31;46.80
25563;6.14;47.38
39281;5.94;46.80
25561;5.91;47.17
25604;6.35;47.40
70540;5.72;47.39
25315;6.59;47.42
25071;6.85;47.43
39313;5.78;46.68
39165;6.01;46.75
25611;6.07;47.20
25311;6.64;47.38
70562;6.47;47.55
70501;6.28;47.47
39473;5.86;46.67
25047;6.34;47.35
25532;6.11;47.21
25618;6.70;47.42
25188;6.87;47.54
39063;5.86;46.60
25554;6.61;47.27
70484;6.57;47.55
25152;6.16;47.22
39292;5.98;46.75
39481;5.94;46.78
25045;6.27;47.41
39461;6.06;46.76
25007;6.39;47.16
25207;6.75;47.51
25096;6.24;46.75
25086;6.09;47.31
25074;6.74;47.18
25125;6.67;47.24
25310;6.34;47.43
25268;6.48;47.22
39565;5.75;46.97
25372;6.60;47.46
25631;5.93;47.15
25405;6.34;46.82
25059;6.64;47.47
25468;6.20;47.34
25147;5.89;47.23
25062;6.67;47.14
25439;6.28;47.32
25522;6.73;47.22
25093;6.64;47.49
25595;6.59;47.35
25289;6.46;47.18
70130;5.78;47.37
25213;6.80;47.20
70463;5.83;47.51
70561;6.43;47.56
25199;6.07;47.00
25193;6.87;47.24
25574;6.44;47.47
70516;6.30;47.55
25498;6.31;47.42
25077;6.65;47.14
25015;6.08;47.03
70301;5.97;47.52
39133;5.88;46.88
25163;6.18;47.36
70335;6.25;47.44
25234;6.89;47.27
25157;6.39;46.87
25313;6.43;47.37
25475;5.88;47.10
25590;6.43;47.28
39336;5.82;46.83
25519;6.81;47.31
25413;6.21;46.68
39228;6.06;46.66
70575;6.01;47.35
25232;6.62;47.48
25172;5.75;47.26
25365;6.54;47.46
25466;5.84;47.21
90046;7.05;47.54
39240;5.89;46.64
25400;6.19;47.09
39248;5.95;46.96
25592;6.23;46.80
39065;5.75;46.73
25050;6.63;47.12
25541;6.18;46.98
25103;5.95;47.17
39391;6.04;46.77
25635;6.63;47.35
25221;6.32;47.33
25376;6.06;47.33
25540;6.69;47.54
25446;6.39;47.28
70118;6.10;47.40
25565;6.35;46.79
25500;5.90;47.04
25195;5.87;47.21
39500;5.90;46.95
25222;6.25;47.17
25216;6.80;47.40
25231;6.43;47.20
90105;6.99;47.46
25104;5.90;47.01
25544;6.47;47.31
25247;6.41;47.45
25324;6.45;47.29
39518;5.83;46.65
70447;6.08;47.44
25099;6.36;47.00
25348;6.33;46.75
39277;5.95;46.82
25214;6.73;47.42
39517;5.99;46.72
25514;6.33;46.78
90043;7.04;47.53
25559;6.84;47.27
25621;6.04;46.94
25323;6.23;47.30
25347;6.47;47.02
70553;6.48;47.54
70503;6.10;47.42
25106;6.03;47.09
39129;5.96;46.66
25258;5.93;47.23
70152;5.76;47.39
39522;5.98;46.85
70407;6.05;47.37
39419;5.91;46.70
25385;6.30;47.47
25542;5.93;47.24
70356;5.91;47.38
25262;6.59;47.13
25282;6.29;46.98
25259;6.15;46.85
25547;6.83;47.51
70154;6.13;47.41
70113;6.19;47.43
25190;6.92;47.51
25269;6.20;47.41
25368;6.14;47.33
25283;5.93;47.08
25115;5.89;47.25
25505;6.35;47.48
39143;5.86;46.65
25473;5.99;47.17
25575;6.15;47.28
25357;6.41;46.98
25548;6.71;47.34
25002;5.89;47.13
25517;6.34;47.02
25189;6.28;47.29
70065;6.25;47.45
25430;6.25;47.42
70084;5.96;47.35
25030;5.87;47.26
25194;6.90;47.39
25265;5.97;47.32
39298;6.08;46.77
39237;6.10;46.73
25448;5.93;47.28
25241;6.11;47.05
70456;6.14;47.46
39267;5.85;46.90
25460;5.91;47.06
39154;5.75;46.56
25447;6.42;47.09
25584;6.74;47.29
25492;6.37;47.41
90053;6.97;47.54
70316;6.09;47.52
39052;6.05;46.70
70410;5.86;47.34
39545;5.93;46.69
25130;6.20;47.06
39437;5.79;46.73
25176;6.10;46.86
25427;5.87;47.27
25284;6.82;47.53
25450;5.89;47.07
25564;5.88;47.17
25513;5.98;46.95
25325;6.49;47.26
25528;5.88;47.05
70189;6.07;47.36
25586;6.91;47.46
25067;6.61;47.41
25155;6.07;47.08
39497;5.93;46.97
39177;5.70;46.70
39376;5.94;46.79
39529;5.93;46.90
25024;6.38;46.97
70527;5.90;47.48
70420;6.39;47.52
25246;6.47;47.42
25486;6.22;46.76
25598;6.11;47.35
25478;6.53;47.31
39050;5.80;46.79
25625;6.47;47.24
70276;6.57;47.57
25281;6.68;47.40
25171;5.96;47.10
39183;5.81;46.76
39059;6.13;46.54
25218;6.40;47.21
25303;6.46;46.97
70530;6.54;47.54
25016;6.20;47.02
25328;5.97;47.18
25033;6.81;47.39
25004;6.92;47.43
25040;6.94;47.50
70273;6.51;47.51
25494;6.30;46.73
25375;6.07;47.16
25627;6.05;46.90
39122;5.73;46.66
25617;6.75;47.36
25133;6.00;47.31
25184;6.39;47.48
70500;6.30;47.51
25594;5.87;47.19
25602;6.39;47.41
25019;6.57;47.45
70506;6.70;47.56
25304;6.88;47.44
25243;6.47;47.12
25403;6.62;47.02
25416;5.94;47.01
39381;5.97;46.79
39548;5.73;46.82
39538;5.79;46.60
39116;5.82;46.86
25116;6.24;47.29
39127;5.74;46.83
25560;6.08;47.29
70578;5.89;47.33
25305;6.21;47.18
39232;5.98;46.62
39479;5.72;46.96
25449;6.69;47.32
39406;5.90;46.80
39105;5.97;46.83
25435;6.38;47.25
25470;6.61;47.45
70234;6.18;47.53
70567;6.65;47.55
25380;6.35;46.76
39190;5.74;47.17
25326;5.77;47.23
70387;5.95;47.57
70509;5.72;47.34
25524;6.65;47.43
25378;6.89;47.42
25245;6.03;47.19
25432;6.51;47.11
39172;5.79;47.13
70357;6.26;47.46
25035;5.95;47.30
25316;6.73;47.53
39126;5.94;46.60
25518;6.25;47.33
25156;6.51;47.39
25558;6.12;47.16
25075;6.20;46.81
25428;6.85;47.54
70326;6.07;47.46
25474;6.23;47.35
25520;6.34;47.29
25166;6.31;47.25
25261;6.69;47.30
25387;6.83;47.30
25536;5.91;47.32
39006;5.81;46.96
25346;6.23;47.03
39424;6.00;46.66
25601;6.38;47.19
25018;6.58;47.38
39081;5.73;46.87
25398;6.43;47.00
25495;6.11;47.28
39291;5.98;46.89
25185;5.97;47.07
70317;6.44;47.53
25605;6.30;47.11
70289;5.76;47.48
25148;6.69;47.11
25354;6.35;47.38
25507;5.97;47.08
25580;6.83;47.46
25442;6.34;46.85
25371;5.87;47.24
25616;5.82;47.12
25462;6.39;46.91
25132;6.17;47.33
39498;5.79;47.16
25557;6.02;47.31
25145;6.54;47.33
25107;6.25;47.40
39523;5.95;46.70
70481;5.74;47.55
39156;5.77;46.59
25504;6.68;47.21
25052;6.36;47.22
70479;5.73;47.46
25298;6.31;47.35
25039;6.43;47.14
25046;6.72;47.24
25477;5.95;47.19
25350;6.68;47.47
25150;5.85;47.29
25373;6.69;47.16
25264;6.59;47.53
70383;6.07;47.41
25626;6.40;47.34
25455;5.85;47.26
39428;6.02;46.80
25180;6.01;46.96
25567;6.31;47.40
25208;6.22;47.11
25070;6.11;47.01
39543;5.91;46.77
25098;5.83;47.03
25233;6.29;47.14
25539;6.86;47.46
25527;5.82;47.19
70431;6.11;47.46
70060;5.83;47.32
25392;6.74;47.24
39206;5.74;47.00
25293;6.32;46.88
25503;6.66;47.32
39107;5.76;46.63
25109;5.92;47.11
25054;6.75;47.47
25041;6.24;46.90
25521;6.71;47.52
25609;6.45;46.89
25615;6.87;47.37
25533;5.97;46.99
90022;6.83;47.56
25571;6.87;47.28
25312;6.43;47.36
70288;6.08;47.48
90045;6.96;47.50
25355;6.33;47.23
25043;6.77;47.49
70193;5.74;47.31
25248;6.75;47.19
25599;6.23;47.33
25230;6.83;47.50
25252;6.31;46.76
70477;6.63;47.57
25356;6.80;47.24
39053;6.12;46.82
25160;6.54;47.05
25275;6.98;47.35
70224;5.94;47.36
25314;6.97;47.31
39494;5.90;46.57
25143;5.86;47.03
25149;5.97;47.14
39464;5.72;47.21
25051;6.65;47.26
25066;6.62;47.43
25101;5.78;47.26
25276;6.46;47.44
25453;6.55;47.22
25217;5.87;47.30
25415;6.28;47.03
39487;5.96;46.57
25482;5.83;47.27
25515;6.28;46.87
25334;6.11;46.96
25170;6.78;47.50
25388;6.79;47.52
39493;5.83;46.57
25483;6.15;46.71
70539;5.81;47.55
25223;6.00;47.02
25612;6.09;47.34
25537;6.08;47.11
25201;6.31;46.93
25318;6.40;46.76
25408;6.29;47.44
70332;6.38;47.56
25240;6.63;47.08
25032;6.38;47.38
25461;6.53;47.42
70150;5.74;47.28
25031;6.85;47.48
70285;6.76;47.57
39178;5.98;46.70
25395;6.09;47.24
25175;6.43;47.26
70058;5.69;47.50
25579;6.27;47.36
70560;5.98;47.45
90095;7.08;47.56
39586;5.92;46.89
25127;6.84;47.20
70257;5.94;47.49
39222;5.72;46.75
25202;6.16;46.89
70072;6.49;47.56
25633;6.22;47.06
25042;6.73;47.12
25124;6.92;47.23
39505;5.82;46.60
70418;5.90;47.54
25029;6.34;47.04
25229;6.22;47.00
25288;6.56;47.10
70533;5.81;47.44
25162;5.80;47.23
25529;6.57;47.29
25424;6.34;47.08
25570;6.34;47.50
90090;6.96;47.47
25538;6.29;47.34
39359;5.97;46.87
70535;6.09;47.56
70053;5.90;47.50
25345;6.65;47.46
25364;6.16;47.20
25436;6.56;47.34
39372;5.99;46.78
39235;5.76;47.12
70492;5.89;47.59
38473;5.22;45.36
26335;4.94;44.47
5014;5.73;44.26
30273;4.57;44.28
26200;5.64;44.17
5070;5.82;44.33
26051;5.18;44.61
84094;5.14;44.29
30225;4.55;44.15
38545;5.67;45.04
38412;5.74;45.38
26375;5.51;44.22
38462;5.78;44.99
4139;5.81;44.17
38208;5.68;44.85
38219;5.09;45.31
38394;5.25;45.09
38333;5.47;45.12
7022;4.75;44.71
7020;4.63;44.59
26372;5.55;44.24
7055;4.83;44.87
38239;5.56;45.32
38060;5.34;45.29
26042;4.91;44.86
26088;5.10;45.01
38359;5.21;45.18
38360;5.26;45.18
7040;4.69;45.03
7169;4.80;45.16
26356;5.08;44.58
26351;5.21;44.59
5048;5.61;44.42
7094;4.74;44.86
26165;4.84;44.79
26285;5.07;44.42
5118;5.82;44.25
84149;4.95;44.18
30028;4.62;44.16
7097;4.82;45.01
38301;5.63;44.79
38187;5.62;45.01
30143;4.50;44.30
7242;4.54;44.63
7208;4.54;44.53
26338;4.83;44.59
38490;5.39;45.35
38243;5.65;44.78
38413;5.85;44.89
26141;5.11;44.81
26292;5.43;44.30
38108;5.39;45.07
38410;5.19;45.09
26331;5.29;45.05
7300;4.62;44.50
26274;5.24;44.61
5097;5.71;44.32
5179;5.82;44.56
26022;5.64;44.25
5131;5.85;44.49
5165;5.80;44.42
84134;4.91;44.19
26126;5.59;44.22
7157;4.72;44.62
5028;5.78;44.48
84098;5.01;44.26
7258;4.49;45.17
26005;4.80;44.49
26236;5.21;44.25
38391;5.59;44.95
26209;5.31;44.40
26278;5.34;44.26
26312;4.80;44.60
7013;4.74;45.19
38419;5.60;44.85
84015;5.21;44.18
26146;4.90;44.44
5047;5.73;44.21
26078;4.95;44.59
26017;5.35;44.62
26344;5.03;44.64
38456;5.83;44.83
7295;4.57;44.82
26202;5.10;44.49
7292;4.68;45.17
7030;4.51;44.87
7263;4.48;44.66
38309;5.77;45.15
38453;5.32;45.11
7092;4.55;44.69
4159;5.61;44.10
38056;5.28;45.32
5019;5.65;44.55
38226;5.75;44.81
38275;5.37;45.26
7083;4.65;44.83
7233;4.52;44.80
7257;4.68;44.87
26282;5.44;44.79
7301;4.69;45.10
26012;5.31;44.49
26287;4.93;44.65
7279;4.63;44.43
26276;5.04;44.48
7015;4.80;45.14
26250;4.88;45.02
7205;4.63;45.19
7347;4.56;45.19
30070;4.59;44.23
38273;5.83;44.93
26183;5.12;44.71
26346;5.11;44.76
84049;5.01;44.17
26238;5.20;44.38
7194;4.61;44.68
38045;5.80;45.24
38321;5.71;44.78
26347;4.85;45.07
38559;5.41;45.21
7039;4.65;45.06
38037;4.95;45.38
26136;5.59;44.59
7245;4.80;45.08
26231;5.05;45.10
26295;4.88;45.16
38513;5.66;44.90
38235;5.61;44.97
7069;4.70;45.06
26063;5.27;44.28
7319;4.66;44.54
7035;4.70;44.92
38034;5.04;45.34
26253;5.42;44.60
7186;4.59;44.72
26299;5.29;44.77
26321;5.27;44.56
84012;5.03;44.12
30277;4.53;44.23
4095;5.71;44.11
7068;4.72;45.01
26001;5.39;44.71
26349;5.02;45.22
26028;5.00;45.18
26223;5.25;44.99
26037;4.95;44.87
5086;5.61;44.37
84130;5.06;44.17
26161;5.41;44.35
26030;5.63;44.52
5051;5.64;44.32
5172;5.72;44.35
5169;5.57;44.36
7014;4.63;45.04
26173;5.12;44.98
26043;5.21;44.30
30202;4.64;44.25
26142;5.61;44.70
7219;4.67;44.67
26328;5.17;44.67
7166;4.55;45.03
38093;5.23;45.33
38489;5.85;44.91
7052;4.75;44.96
7314;4.61;44.87
38252;5.76;45.09
38387;5.35;45.31
26186;5.51;44.62
26228;5.32;44.64
38548;5.54;45.06
26117;5.39;45.02
26252;4.88;44.88
26315;5.45;45.02
30226;4.63;44.22
26273;5.17;44.97
26188;5.19;44.23
38205;5.59;45.12
7312;4.78;45.13
38355;5.52;44.95
26267;5.46;44.27
38086;5.34;45.26
26205;5.36;44.68
38018;5.31;45.06
5166;5.72;44.42
7214;4.59;44.92
38363;5.08;45.34
26097;4.83;44.72
26197;5.02;44.94
26115;5.01;44.70
26002;4.86;45.24
26122;5.23;44.69
5155;5.77;44.25
84087;4.81;44.13
26155;4.99;45.33
38254;5.70;44.98
84040;5.09;44.21
84005;5.40;44.14
7273;4.48;44.48
7032;4.57;44.66
7340;4.56;44.73
26229;5.23;44.25
7140;4.78;45.10
5081;5.67;44.41
26020;4.99;44.66
26185;4.84;44.69
38032;5.12;45.33
7009;4.80;45.23
26199;5.45;44.34
26249;5.00;44.59
5146;5.72;44.63
5154;5.69;44.52
38442;5.80;45.33
26148;5.04;45.25
7070;4.84;44.97
84122;4.96;44.10
26377;5.05;44.34
26006;4.92;44.77
38528;5.81;45.10
84138;4.99;44.38
30251;4.70;44.18
7146;4.60;44.76
26227;5.38;44.38
4051;5.72;44.15
7260;4.72;44.69
7303;4.64;44.79
84111;5.10;44.24
84041;5.15;44.12
84021;5.33;44.19
26206;4.98;44.84
7281;4.82;44.94
38281;5.62;45.24
30081;4.69;44.15
38051;4.89;45.32
7129;4.59;44.98
26340;5.55;44.20
38249;5.82;45.22
38248;5.56;45.26
26311;5.35;45.01
26261;4.84;44.45
26281;5.04;45.05
7218;4.56;44.95
38095;5.28;45.14
7063;4.74;45.13
7240;4.81;44.86
26226;5.07;44.44
7324;4.82;45.05
38299;5.88;44.78
26033;4.87;44.33
84137;5.06;44.25
26066;5.18;44.87
26147;5.27;44.51
38209;5.10;45.30
38266;5.72;44.95
26035;5.15;44.78
30287;4.55;44.21
38364;5.82;45.04
7060;4.64;44.92
26378;5.35;44.57
26143;5.10;45.26
7255;4.69;44.76
26046;5.36;44.36
7247;4.54;44.59
26203;4.88;44.48
84097;4.90;44.36
7192;4.46;45.09
7250;4.71;45.14
26333;4.82;45.18
26074;5.41;44.97
38217;5.69;44.92
38514;5.77;44.73
5117;5.56;44.41
26176;4.88;44.64
26300;5.49;44.51
26348;4.98;44.46
26181;5.48;44.23
5167;5.69;44.46
26194;5.04;45.19
26089;5.24;44.47
26286;5.48;44.33
26045;4.93;44.55
38092;5.39;45.05
7291;4.50;44.38
26263;5.40;44.17
26370;5.35;44.29
7308;4.78;45.19
26221;5.23;44.86
26010;4.89;45.27
7237;4.69;44.84
26379;4.98;45.05
26157;4.85;44.61
4169;5.66;44.11
26034;5.22;45.06
38486;5.68;45.16
26180;5.17;44.27
38113;5.63;44.82
26212;5.01;44.87
38429;5.59;44.86
38255;5.17;45.26
26011;5.06;44.71
38264;5.86;45.03
38258;5.68;45.28
38562;5.78;45.07
84135;4.80;44.22
26275;4.84;44.26
26090;5.22;44.63
26061;4.94;45.14
38533;5.81;45.17
30096;4.49;44.22
5024;5.52;44.46
26323;5.13;45.06
26145;4.76;44.43
38308;5.39;45.32
26245;5.46;44.44
7191;4.69;44.59
38529;5.84;45.12
7286;4.48;44.82
26140;5.09;45.12
38279;5.75;45.07
26108;5.02;44.73
26056;5.15;44.58
38059;5.78;45.12
7323;4.79;44.90
38203;5.78;45.03
26204;5.42;44.63
84123;5.40;44.07
26036;5.47;44.56
5021;5.75;44.41
26291;5.26;44.81
38500;5.38;45.18
26124;4.87;44.83
38106;5.80;45.01
84029;4.88;44.16
26259;4.97;45.18
7288;4.54;44.71
26168;5.72;44.68
26318;5.33;44.42
7124;4.52;45.08
7346;4.67;44.48
26332;4.87;45.19
26302;5.34;45.05
38009;4.88;45.35
7185;4.65;45.14
38437;5.43;45.31
26119;4.84;45.13
84045;5.14;44.25
5053;5.78;44.37
26064;5.01;44.91
26080;5.21;44.66
26309;5.45;45.06
84059;5.05;44.16
26327;5.43;44.69
26048;5.19;44.31
38517;5.49;45.29
26139;5.09;45.08
38171;5.41;45.29
26123;5.44;44.50
26369;5.41;44.40
38224;5.71;44.89
7268;4.57;44.31
26225;5.16;45.11
26178;5.47;44.66
38388;5.72;45.04
38382;5.68;45.23
26111;5.18;44.55
7270;4.66;44.63
7159;4.50;44.60
30256;4.58;44.20
26015;5.15;44.68
38422;5.86;45.15
38450;5.55;45.28
7236;4.61;45.08
7086;4.74;45.09
38438;5.61;44.93
84100;5.07;44.14
38566;5.52;45.32
5129;5.52;44.36
30222;4.52;44.19
38431;5.85;45.26
38188;5.80;45.14
5087;5.89;44.59
38133;5.62;45.36
38436;5.63;45.07
7076;4.76;44.66
38402;5.75;45.02
7114;4.49;45.03
38328;5.73;45.26
4067;5.67;44.18
7084;4.75;45.16
26175;5.33;44.81
26342;4.83;44.35
26067;5.34;44.53
26353;4.80;44.67
26244;5.32;44.36
38366;5.78;44.78
7278;4.61;44.84
84064;4.68;44.31
26268;5.03;44.58
7341;4.50;44.55
26270;5.24;45.03
26189;5.52;44.28
38457;5.26;45.33
26258;4.97;44.62
7048;4.56;44.88
84096;4.98;44.23
26098;5.07;44.76
5102;5.65;44.48
26060;5.22;44.52
7042;4.61;44.38
26076;5.51;44.54
26352;4.89;44.52
38150;5.84;45.20
26040;5.55;44.56
38127;5.70;44.84
38407;5.67;45.33
26210;5.14;45.22
26358;4.98;44.80
26308;5.30;44.85
30084;4.70;44.13
26303;5.39;44.30
26024;5.05;44.87
84061;4.85;44.23
26240;5.17;44.83
26337;4.79;44.70
38317;5.70;45.13
26170;4.96;44.90
38361;5.74;44.88
38186;5.53;44.89
26121;4.82;44.52
38474;5.65;45.21
26133;4.91;45.22
38478;5.83;45.07
26065;4.96;44.71
38370;5.23;45.12
26083;4.96;45.24
26039;5.18;45.01
7096;4.53;44.85
38061;5.62;45.33
26163;5.21;44.92
4140;5.59;44.15
26269;5.24;44.33
26368;5.25;44.71
38116;5.78;44.88
5008;5.72;44.49
26110;4.84;45.10
26095;4.93;44.61
38397;5.83;45.25
26294;4.98;45.08
26096;4.95;45.08
38072;4.83;45.32
38445;5.76;45.05
26003;4.95;44.50
38033;5.40;45.19
26207;5.16;45.15
7133;4.60;44.45
84078;4.72;44.24
26134;5.06;44.59
26059;5.30;44.94
26319;5.12;45.15
26325;4.83;45.29
30290;4.59;44.26
26166;4.81;44.75
38277;5.70;45.01
26243;5.00;44.53
26082;5.17;44.34
26100;5.11;44.86
84053;4.93;44.39
38423;5.72;45.22
26208;4.93;44.80
26050;5.32;44.32
26026;5.52;44.18
38218;5.18;45.35
26216;4.91;45.21
26138;4.75;44.39
38158;5.75;45.15
26355;5.11;45.10
26195;5.16;44.75
26193;5.43;44.19
38433;5.63;45.16
7095;4.68;44.99
26336;5.11;44.65
26159;5.45;44.74
38495;5.28;45.12
38330;5.39;45.28
26041;4.84;45.21
38071;5.73;45.07
84027;4.74;44.11
38421;5.77;45.18
7349;4.78;44.80
38342;5.64;44.88
26055;5.58;44.64
38496;4.92;45.36
38492;5.66;44.94
26169;4.75;44.47
26116;4.71;44.43
26068;5.09;45.15
38403;5.75;44.85
7128;4.53;45.12
38313;5.80;44.89
38194;5.43;45.34
38225;5.55;45.17
7184;4.57;44.78
26079;5.08;44.94
30288;4.62;44.20
26277;4.94;44.68
26324;4.76;44.35
7309;4.59;45.14
26272;4.86;44.51
7297;4.75;44.99
26255;5.58;44.53
26113;5.38;44.75
26160;4.82;45.20
26218;5.06;45.07
5094;5.75;44.31
84008;5.10;44.15
26128;5.21;44.80
38278;5.42;45.24
26013;5.27;44.37
38179;5.79;45.18
38326;5.76;44.90
84110;5.27;44.21
26174;5.03;45.13
26217;5.27;45.05
7221;4.68;44.79
38526;5.41;45.26
26144;4.90;44.72
7170;4.56;45.08
7181;4.75;44.75
38485;5.67;45.17
84117;4.96;44.26
38444;5.82;44.87
26106;4.79;44.64
38471;5.78;45.27
26052;4.87;44.59
26248;5.26;44.75
7316;4.85;44.89
26114;5.07;44.53
26075;5.44;44.47
26198;4.75;44.55
7051;4.80;45.28
26081;5.09;44.90
7177;4.78;45.02
7311;4.61;44.62
84044;5.13;44.22
26112;5.23;44.39
5016;5.75;44.46
38137;5.44;45.27
26215;5.38;44.50
38337;5.49;45.36
26129;5.18;45.07
38505;5.16;45.32
30005;4.52;44.32
38057;5.75;45.13
7299;4.55;45.16
26373;5.16;44.51
26239;5.34;44.23
38204;5.68;44.75
26357;4.94;44.28
38269;5.79;44.91
26343;4.97;44.54
7188;4.69;45.19
38347;5.25;45.25
26093;4.81;44.38
26023;5.16;44.94
38272;5.32;45.21
26027;5.30;44.73
7264;4.61;44.33
26307;5.30;45.01
38356;5.34;45.08
38416;5.32;45.15
26154;5.65;44.22
26057;5.05;45.02
26094;4.93;45.17
26149;5.20;45.03
26058;4.89;44.97
84017;5.23;44.14
5066;5.63;44.57
38036;5.35;45.12
26150;5.60;44.26
38126;5.76;45.23
26131;5.00;44.56
26363;5.19;44.46
26137;5.07;44.62
7317;4.77;45.22
38424;5.65;44.76
38263;5.45;45.29
5126;5.46;44.40
38440;5.30;45.30
38170;5.66;45.25
38400;5.59;45.34
7085;4.60;45.03
7005;4.60;44.55
38373;5.55;45.36
7077;4.52;44.66
7007;4.73;44.94
26247;4.84;45.16
7027;4.80;44.83
26086;5.53;44.73
26360;4.81;44.42
38443;5.39;45.12
38565;5.64;45.29
26367;5.10;44.40
26073;4.83;44.41
38169;5.68;45.19
26345;4.84;44.29
26172;5.00;45.31
84083;4.74;44.20
26167;5.46;44.61
5158;5.83;44.46
7099;4.53;44.45
26374;5.60;44.32
84028;4.93;44.23
7104;4.46;44.79
38003;4.86;45.34
26271;4.86;45.02
5139;5.89;44.68
84063;4.68;44.28
7332;4.56;44.50
7152;4.82;45.03
5160;5.70;44.24
26279;5.42;44.26
7293;4.80;44.98
26009;4.81;45.25
26130;5.24;44.42
26171;4.98;44.60
26104;5.40;44.44
38041;5.26;45.20
26062;5.33;44.59
84146;5.05;44.29
7215;4.48;44.88
26234;5.10;44.68
38516;5.74;45.21
7335;4.61;45.11
5055;5.74;44.57
7290;4.50;44.95
26296;5.26;44.66
26329;5.38;44.33
84136;4.98;44.15
5010;5.77;44.56
84022;5.00;44.28
26213;5.00;45.29
7287;4.57;44.60
5089;5.75;44.39
38322;5.41;45.09
26364;5.37;44.88
26211;4.86;44.37
7079;4.50;44.99
38068;5.72;45.11
26262;5.40;44.65
7259;4.62;44.29
26152;5.40;44.57
38117;5.42;45.17
38561;5.20;45.31
26038;4.92;45.03
30191;4.66;44.13
7338;4.64;44.91
7059;4.84;44.99
30242;4.51;44.27
38058;5.31;45.35
38345;5.47;45.18
26179;4.90;45.07
7102;4.87;44.93
26135;5.49;44.14
38497;5.81;44.91
84091;4.77;44.18
7066;4.67;44.71
7034;4.54;44.36
7165;4.50;44.92
4199;5.75;44.17
26196;4.93;44.86
26257;4.85;44.54
84150;4.94;44.33
26365;5.03;44.78
38099;5.29;45.19
38523;5.34;45.23
38153;5.61;45.19
38271;5.83;45.19
26092;4.92;45.10
38074;5.45;45.25
7198;4.73;44.78
84056;4.91;44.13
26288;5.27;44.41
26191;4.81;44.55
30304;4.54;44.26
30331;4.59;44.12
26330;4.96;45.28
26362;4.91;44.92
7004;4.49;44.75
26222;5.14;44.55
38103;5.54;44.81
26316;5.28;44.98
26380;4.83;45.11
26177;4.93;45.12
7008;4.62;44.71
26032;5.05;44.83
38427;5.36;45.30
26254;5.28;44.62
26047;5.43;44.54
26008;4.72;44.58
38463;5.34;45.18
7244;4.56;44.91
7072;4.62;44.74
7285;4.49;45.13
26361;5.57;44.50
26016;5.15;44.39
38300;5.18;45.37
26087;5.13;45.10
26339;4.78;44.61
26069;5.39;44.81
38151;5.72;45.15
26320;5.24;45.06
26284;4.79;44.44
5073;5.85;44.35
38472;5.76;45.28
38524;5.68;45.09
26125;4.98;44.76
26182;5.10;44.31
26313;4.95;44.97
38304;5.77;44.96
30282;4.48;44.14
38319;5.35;45.06
38290;4.99;45.35
26153;5.59;44.29
26382;5.13;44.93
26314;4.99;45.22
7217;4.74;45.05
38499;5.76;44.93
7216;4.65;44.96
26105;5.36;44.46
84069;5.15;44.19
7298;4.71;44.73
38390;5.50;45.19
26289;5.19;44.70
4163;5.54;44.09
7074;4.53;44.76
5076;5.71;44.38
38115;5.66;44.99
5159;5.78;44.32
